"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Error #";"Error ID";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
0.933;26;981;40;39240;0.5;15.700;1.068;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.890;1.890;0.000;0.000;14.700;1.000;6.2;0.0;0;29;3.000;3.139;12.7;20;0;0;-8.4;0;0;0;0;0;98;0;0;1872;114.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
0.933;26;977;39;38103;0.5;16.500;1.122;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.881;1.881;0.000;0.000;14.700;1.000;6.1;0.0;0;29;3.000;2.835;12.7;20;0;0;-8.6;0;0;0;0;0;98;0;0;1872;114.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;39.0;39.0;2;0;0.00;0.00;0.00;0.0;0.0
1.069;26;978;40;39120;0.5;16.600;1.129;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.890;1.890;0.000;0.000;14.700;1.000;6.2;0.0;0;29;3.000;2.835;12.7;10;0;0;-8.4;0;0;0;0;0;98;0;0;1872;114.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
1.134;26;969;39;37791;0.5;17.700;1.204;29;69;9;0;100;101;100;108;100;109;100;46;46;0;1.863;1.863;0.000;0.000;14.700;1.000;6.0;0.0;0;29;3.000;2.606;12.8;10;0;0;-8.6;0;0;0;0;0;98;0;0;1872;115.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;39.0;39.0;2;0;0.00;0.00;0.00;0.0;0.0
1.199;26;975;40;39000;0.5;17.600;1.197;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.878;1.878;0.000;0.000;14.700;1.000;6.1;0.0;0;29;3.000;3.087;12.8;-130;0;0;-8.4;0;0;0;0;0;98;0;0;1872;115.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
1.269;26;964;40;38560;0.5;18.100;1.231;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.878;1.878;0.000;0.000;14.700;1.000;6.0;0.0;0;29;3.000;2.517;12.8;40;0;0;-8.4;0;0;0;0;0;98;0;0;1872;116.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
1.337;26;966;40;38640;0.5;17.500;1.190;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.878;1.878;0.000;0.000;14.700;1.000;6.0;0.0;0;29;3.000;2.734;12.8;40;0;0;-8.4;0;0;0;0;0;98;0;0;1872;116.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
1.400;27;990;40;39600;0.5;18.300;1.245;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.878;1.878;0.000;0.000;14.700;1.000;6.2;0.0;0;29;3.000;3.104;12.8;-70;0;0;-8.4;0;0;0;0;0;98;0;0;1863;112.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
1.466;27;1002;39;39078;0.5;19.200;1.306;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.869;1.869;0.000;0.000;14.700;1.000;6.2;0.0;0;30;3.000;3.063;12.8;300;0;0;-8.6;0;0;0;0;0;98;0;0;1863;111.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;39.0;39.0;2;0;0.00;0.00;0.00;0.0;0.0
1.535;27;989;39;38571;0.5;17.800;1.211;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.869;1.869;0.000;0.000;14.700;1.000;6.2;0.0;0;30;3.000;2.841;12.8;300;0;0;-8.6;0;0;0;0;0;98;0;0;1863;113.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;39.0;39.0;2;0;0.00;0.00;0.00;0.0;0.0
1.601;27;970;40;38800;0.5;17.200;1.170;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.878;1.878;0.000;0.000;14.700;1.000;6.1;0.0;0;29;3.000;2.427;12.8;-150;0;0;-8.4;0;0;0;0;0;98;0;0;1863;115.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
1.666;27;970;40;38800;0.5;18.200;1.238;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.878;1.878;0.000;0.000;14.700;1.000;6.1;0.0;0;29;3.000;3.046;12.8;-160;0;0;-8.4;0;0;0;0;0;98;0;0;1863;115.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
1.732;27;960;40;38400;0.5;17.900;1.218;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.878;1.878;0.000;0.000;14.700;1.000;6.0;0.0;0;29;3.000;2.890;12.8;-160;0;0;-8.4;0;0;0;0;0;98;0;0;1863;116.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
1.802;27;967;40;38680;0.5;16.700;1.136;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.878;1.878;0.000;0.000;14.700;1.000;6.1;0.0;0;29;3.000;2.790;12.8;-50;0;0;-8.4;0;0;0;0;0;98;0;0;1863;115.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
1.867;27;951;40;38040;0.5;16.000;1.088;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.914;1.914;0.000;0.000;14.700;1.000;6.1;0.0;0;28;3.000;2.314;12.5;40;0;0;-8.4;0;0;0;0;0;98;0;0;1863;117.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
1.932;27;959;41;39319;0.5;15.000;1.020;29;69;9;0;100;101;100;108;100;109;100;48;48;0;1.931;1.931;0.000;0.000;14.700;1.000;6.2;0.0;0;29;3.000;2.983;12.5;40;0;0;-8.3;0;0;0;0;0;98;0;0;1863;116.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
2.002;27;961;40;38440;0.5;15.400;1.048;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.914;1.914;0.000;0.000;14.700;1.000;6.1;0.0;0;29;3.000;2.753;12.5;0;0;0;-8.4;0;0;0;0;0;98;0;0;1863;116.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
2.068;27;973;40;38920;0.5;16.200;1.102;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.914;1.914;0.000;0.000;14.700;1.000;6.2;0.0;0;29;3.000;2.842;12.5;90;0;0;-8.4;0;0;0;0;0;98;0;0;1863;114.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
2.134;27;974;40;38960;0.5;17.200;1.170;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.902;1.902;0.000;0.000;14.700;1.000;6.2;0.0;0;29;3.000;2.627;12.6;90;0;0;-8.4;0;0;0;0;0;98;0;0;1863;114.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
2.199;27;988;40;39520;0.5;15.500;1.054;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.902;1.902;0.000;0.000;14.700;1.000;6.3;0.0;0;29;3.000;3.127;12.6;10;0;0;-8.4;0;0;0;0;0;98;0;0;1863;113.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
2.268;27;1000;40;40000;0.5;15.800;1.075;29;69;9;0;100;101;100;108;100;109;100;48;48;0;1.910;1.910;0.000;0.000;14.700;1.000;6.4;0.0;0;30;3.000;3.355;12.6;260;0;0;-8.4;0;0;0;0;0;98;0;0;1863;111.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
2.334;27;1010;39;39390;0.5;18.900;1.286;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.893;1.893;0.000;0.000;14.700;1.000;6.4;0.0;0;30;3.000;2.939;12.6;260;0;0;-8.6;0;0;0;0;0;98;0;0;1863;110.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;39.0;39.0;2;0;0.00;0.00;0.00;0.0;0.0
2.399;28;1003;39;39117;0.5;19.000;1.293;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.881;1.881;0.000;0.000;14.700;1.000;6.3;0.0;0;30;3.000;3.096;12.7;-10;0;0;-8.6;0;0;0;0;0;98;0;0;1863;111.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;39.0;39.0;2;0;0.00;0.00;0.00;0.0;0.0
2.465;28;1007;39;39273;0.5;18.300;1.245;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.881;1.881;0.000;0.000;14.700;1.000;6.3;0.0;0;30;3.000;3.050;12.7;160;0;0;-8.6;0;0;0;0;0;98;0;0;1863;111.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;39.0;39.0;2;0;0.00;0.00;0.00;0.0;0.0
2.534;28;1027;39;40053;0.5;16.400;1.116;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.881;1.881;0.000;0.000;14.700;1.000;6.4;0.0;0;30;3.000;3.032;12.7;160;0;0;-8.6;0;0;0;0;0;98;0;0;1863;108.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;39.0;39.0;2;0;0.00;0.00;0.00;0.0;0.0
2.600;28;1020;38;38760;0.5;16.100;1.095;29;69;9;0;100;101;100;108;100;109;100;47;47;0;1.873;1.873;0.000;0.000;14.700;1.000;6.4;0.0;0;30;3.000;2.635;12.7;110;0;0;-8.7;0;0;0;0;0;98;0;0;1863;109.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
2.666;28;1036;38;39368;0.5;16.500;1.122;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.854;1.854;0.000;0.000;14.700;1.000;6.4;0.0;0;30;3.000;3.014;12.8;70;0;0;-8.7;0;0;0;0;0;98;0;0;1863;107.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
2.735;28;1037;38;39406;0.5;15.600;1.061;29;70;9;0;100;101;100;108;100;109;100;47;47;0;1.861;1.861;0.000;0.000;14.700;1.000;6.4;0.0;0;30;3.000;3.094;12.8;70;0;0;-8.7;0;0;0;0;0;98;0;0;1863;107.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
2.801;28;1035;38;39330;0.5;15.000;1.020;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.854;1.854;0.000;0.000;14.700;1.000;6.4;0.0;0;30;3.000;2.987;12.8;-20;0;0;-8.7;0;0;0;0;0;98;0;0;1863;108.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
2.867;28;1038;38;39444;0.5;14.700;1.000;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.878;1.878;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;3.072;12.6;70;0;0;-8.7;0;0;0;0;0;98;0;0;1863;107.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
2.932;28;1032;38;39216;0.5;14.200;0.966;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.878;1.878;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;2.921;12.6;70;0;0;-8.7;0;0;0;0;0;98;0;0;1863;108.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
2.997;28;1048;38;39824;0.5;13.700;0.932;29;70;9;0;100;101;100;108;100;109;100;47;47;0;1.885;1.885;0.000;0.000;14.700;1.000;6.6;0.0;0;30;3.000;3.056;12.6;50;0;0;-8.7;0;0;0;0;0;98;0;0;1863;106.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
3.067;28;1037;38;39406;0.5;13.500;0.918;29;70;9;0;100;101;100;108;100;109;100;47;47;0;1.885;1.885;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;2.628;12.6;50;0;0;-8.7;0;0;0;0;0;98;0;0;1863;107.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
3.133;28;1048;38;39824;0.5;13.600;0.925;29;70;9;0;100;101;100;108;100;109;100;47;47;0;1.873;1.873;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;3.026;12.7;-60;0;0;-8.7;0;0;0;0;0;98;0;0;1863;106.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
3.202;28;1058;38;40204;0.5;13.100;0.891;29;70;9;0;100;101;100;108;100;109;100;47;47;0;1.873;1.873;0.000;0.000;14.700;1.000;6.6;0.0;0;30;3.000;3.036;12.7;110;0;0;-8.7;0;0;0;0;0;98;0;0;1863;105.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
3.268;28;1059;37;39183;0.5;12.900;0.878;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.849;1.849;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;2.831;12.7;110;0;0;-8.8;0;0;0;0;0;98;0;0;1863;105.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.333;28;1066;38;40508;0.5;12.900;0.878;29;70;9;0;100;101;100;108;100;109;100;47;47;0;1.873;1.873;0.000;0.000;14.700;1.000;6.7;0.0;0;30;3.000;2.939;12.7;40;0;0;-8.7;0;0;0;0;0;98;0;0;1863;104.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
3.403;29;1062;37;39294;0.5;12.800;0.871;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.849;1.849;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;2.692;12.7;200;0;0;-8.8;0;0;0;0;0;98;0;0;1864;105.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.469;29;1058;37;39146;0.5;12.800;0.871;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.849;1.849;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;2.753;12.7;200;0;0;-8.8;0;0;0;0;0;98;0;0;1864;105.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.534;29;1071;37;39627;0.5;12.700;0.864;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.849;1.849;0.000;0.000;14.700;1.000;6.6;0.0;0;30;3.000;3.082;12.7;-90;0;0;-8.8;0;0;0;0;0;98;0;0;1864;104.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.599;29;1076;37;39812;0.5;12.200;0.830;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.849;1.849;0.000;0.000;14.700;1.000;6.6;0.0;0;31;3.000;2.962;12.7;100;0;0;-8.8;0;0;0;0;0;98;0;0;1864;103.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.665;29;1072;37;39664;0.5;12.000;0.816;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.837;1.837;0.000;0.000;14.700;1.000;6.6;0.0;0;30;3.000;2.896;12.8;100;0;0;-8.8;0;0;0;0;0;98;0;0;1864;104.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.735;29;1066;37;39442;0.5;12.100;0.823;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.837;1.837;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;2.778;12.8;-10;0;0;-8.8;0;0;0;0;0;98;0;0;1864;104.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.800;29;1070;37;39590;0.5;12.100;0.823;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.837;1.837;0.000;0.000;14.700;1.000;6.6;0.0;0;30;3.000;2.725;12.8;-20;0;0;-8.8;0;0;0;0;0;98;0;0;1864;104.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.870;29;1056;37;39072;0.5;11.800;0.803;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.837;1.837;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;2.778;12.8;-20;0;0;-8.8;0;0;0;0;0;98;0;0;1864;105.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.935;29;1054;37;38998;0.5;12.200;0.830;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.837;1.837;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;2.831;12.8;-140;0;0;-8.8;0;0;0;0;0;98;0;0;1864;106.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.935;29;1055;37;39035;0.5;12.700;0.864;29;70;9;0;100;101;100;108;100;109;100;46;46;0;1.837;1.837;0.000;0.000;14.700;1.000;6.5;0.0;0;30;3.000;2.904;12.8;-10;0;0;-8.8;0;0;0;0;0;98;0;0;1864;106.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
