"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"Steps";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
173.326;21;1315;40;52600;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.949;1.949;0.000;0.000;14.700;1.000;8.5;0.0;0;31;3.000;2.830;12.9;-30;-7.7;0;0;0;0;120;93;0;0;1779;81.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;40.0;40.0;2;0;0.00;0.00;0.00;0.0;0.0
0.006;21;1310;41;53710;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.959;1.959;0.000;0.000;14.700;1.000;8.6;0.0;0;31;3.000;2.919;12.9;-30;-7.5;0;0;0;0;120;93;0;0;1779;81.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
0.006;21;1287;41;52767;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.959;1.959;0.000;0.000;14.700;1.000;8.4;0.0;0;31;3.000;2.611;12.9;-190;-7.5;0;0;0;0;120;93;0;0;1779;82.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
0.139;21;1294;41;53054;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.959;1.959;0.000;0.000;14.700;1.000;8.4;0.0;0;31;3.000;2.804;12.9;-160;-7.5;0;0;0;0;120;93;0;0;1779;82.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
0.212;21;1293;41;53013;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.959;1.959;0.000;0.000;14.700;1.000;8.4;0.0;0;31;3.000;2.894;12.9;-160;-7.5;0;0;0;0;120;93;0;0;1779;82.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
0.212;21;1303;41;53423;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.959;1.959;0.000;0.000;14.700;1.000;8.5;0.0;0;31;3.000;3.117;12.9;-70;-7.5;0;0;0;0;120;93;0;0;1779;81.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
0.348;22;1283;41;52603;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.959;1.959;0.000;0.000;14.700;1.000;8.4;0.0;0;31;3.000;2.587;12.9;140;-7.5;0;0;0;0;120;93;0;0;1787;83.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
0.420;22;1288;41;52808;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.959;1.959;0.000;0.000;14.700;1.000;8.4;0.0;0;31;3.000;2.812;12.9;140;-7.5;0;0;0;0;120;93;0;0;1787;83.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
0.487;22;1279;41;52439;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.959;1.959;0.000;0.000;14.700;1.000;8.4;0.0;0;31;3.000;2.886;12.9;-130;-7.5;0;0;0;0;120;93;0;0;1787;83.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
0.552;22;1256;42;52752;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.980;1.980;0.000;0.000;14.700;1.000;8.3;0.0;0;31;3.000;3.160;12.9;-420;-7.4;0;0;0;0;120;93;0;0;1787;85.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.614;22;1256;42;52752;7.5;19.700;1.340;29;52;9;0;100;101;100;121;100;122;100;50;50;0;1.980;1.980;0.000;0.000;14.700;1.000;8.3;0.0;0;31;3.000;2.988;12.9;-420;-7.4;0;0;0;0;120;93;0;0;1787;85.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
0.676;22;1249;43;53707;9.0;19.700;1.340;29;52;25;0;100;101;100;121;100;122;150;51;51;0;3.073;3.073;0.000;0.000;14.700;1.000;12.8;0.0;45;31;3.000;2.828;12.9;40;-7.3;0;0;0;0;120;93;0;0;1787;85.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
0.676;22;1237;50;61850;13.5;19.700;1.340;29;52;25;0;100;101;100;121;100;122;150;55;55;0;3.218;3.218;0.000;0.000;14.400;0.980;13.3;0.0;60;30;3.000;3.029;12.9;-280;-6.2;0;0;0;0;120;93;0;0;1787;86.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;50.0;50.0;2;0;0.00;0.00;0.00;0.0;0.0
0.811;22;1312;57;74784;17.0;19.700;1.340;29;52;25;0;100;101;100;121;100;122;150;61;61;0;3.413;3.413;0.000;0.000;14.000;0.952;14.9;0.0;60;31;3.000;3.524;12.9;-280;-5.2;0;0;0;0;120;93;0;0;1787;81.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;57.0;57.0;2;0;0.00;0.00;0.00;0.0;0.0
0.880;22;1444;60;86640;17.5;19.700;1.340;29;52;25;0;100;101;100;121;100;122;150;63;63;0;3.547;3.547;0.000;0.000;13.900;0.946;17.1;0.0;0;30;3.000;3.367;12.5;900;-4.8;0;0;0;0;120;93;0;0;1787;74.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;60.0;60.0;2;0;0.00;0.00;0.00;0.0;0.0
0.952;22;1630;51;83130;12.5;19.700;1.340;29;52;41;0;100;101;100;121;100;122;100;57;57;0;2.234;2.234;0.000;0.000;14.400;0.980;12.1;0.0;-150;32;3.000;2.899;12.5;2820;-6.1;0;0;0;0;120;93;0;0;1787;65.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;51.0;51.0;2;0;0.00;0.00;0.00;0.0;0.0
