"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Idle Target RPM";"Idle RPM Delta";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"Steps";"RPM";"";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
1.004;46;0;101;0;0.0;15.200;1.034;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.071;46;0;101;0;0.0;15.200;1.034;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.135;46;0;101;0;0.0;15.200;1.034;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.135;46;0;100;0;0.0;15.200;1.034;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;-0.1;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
1.273;46;0;101;0;0.0;15.200;1.034;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.339;46;0;101;0;0.0;15.200;1.034;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.405;46;0;101;0;0.0;15.200;1.034;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.473;46;0;101;0;0.0;15.200;1.034;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.536;46;0;101;0;0.0;15.200;1.034;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.603;46;0;101;0;0.0;15.000;1.020;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.673;46;0;101;0;0.0;15.000;1.020;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.739;46;0;101;0;0.0;15.000;1.020;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.807;46;0;101;0;0.0;15.000;1.020;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4026;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.874;47;0;101;0;0.0;15.000;1.020;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
1.939;47;0;100;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;-0.1;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
2.005;47;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.074;47;0;100;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;-0.1;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
2.140;47;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.205;47;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.270;47;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.337;47;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.407;47;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.475;47;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.539;47;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.607;47;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.672;47;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.739;47;0;100;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;-0.1;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
2.807;47;0;100;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;-0.1;0;0;0;0;90;1060;1060;101;0;0;4037;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;100.0;100.0;0;0;0.00;0.00;0.00;0.0;0.0
2.873;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
2.939;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.008;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.072;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.139;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.208;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.275;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.343;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.409;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.475;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.539;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.604;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.670;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.735;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.800;48;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4038;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.867;49;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4040;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
3.936;49;0;101;0;0.0;14.900;1.014;6;21;0;0;100;105;100;150;100;173;100;83;83;0;0.000;3.877;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.680;5.356;0.0;0;0.0;0;0;0;0;90;1060;1060;101;0;0;4040;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;101.0;101.0;0;0;0.00;0.00;0.00;0.0;0.0
