"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"Steps";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
0.669;211;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4121;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.804;211;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4121;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.870;211;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4121;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.936;212;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.936;212;0;99;0;0.0;15.000;1.020;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.066;212;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.066;212;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.136;212;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.268;212;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.337;212;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.403;212;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.467;212;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.534;212;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.604;212;0;99;0;0.0;15.000;1.020;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.670;212;0;99;0;0.0;14.900;1.014;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;0.0;0;-0.1;0;0;0;0;84;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
1.735;212;0;99;0;0.0;17.500;1.190;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;5.0;0;-0.1;0;0;0;0;0;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
1.735;212;0;99;0;0.0;19.200;1.306;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;5.0;0;-0.1;0;0;0;0;0;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
1.869;212;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;5.0;0;-0.1;0;0;0;0;0;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
1.937;212;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;5.0;0;-0.1;0;0;0;0;0;100;0;0;4115;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.000;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;7.6;0;-0.1;0;0;0;0;0;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.068;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;7.6;0;-0.1;0;0;0;0;0;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.133;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;7.6;0;-0.1;0;0;0;0;0;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.197;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;9.0;0;-0.1;0;0;0;0;0;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.267;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;9.0;0;-0.1;0;0;0;0;0;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.336;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;9.0;0;-0.1;0;0;0;0;0;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.402;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;9.0;0;-0.1;0;0;0;0;0;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.402;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;9.8;0;-0.1;0;0;0;0;0;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.533;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;9.8;0;-0.1;0;0;0;0;0;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.598;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;9.8;0;-0.1;0;0;0;0;0;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.664;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;9.8;0;-0.1;0;0;0;1;9;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.733;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.2;0;-0.1;0;0;0;1;25;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.798;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.2;0;-0.1;0;0;0;1;41;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.865;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.2;0;-0.1;0;0;0;1;57;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.929;213;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.2;0;-0.1;0;0;0;1;72;100;0;0;5647;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;2;0;0.00;0.00;0.00;0.0;0.0
2.995;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.4;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.995;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.4;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.130;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.4;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.200;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.4;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.265;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.5;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.331;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.5;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.400;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.5;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.466;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.6;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.533;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.6;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.602;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.6;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.668;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.6;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.737;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.6;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.802;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.6;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.870;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.6;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.934;214;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.6;0;-0.1;0;0;0;0;84;100;0;0;9757;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.999;215;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.6;0;0.0;0;0;0;0;84;99;0;0;4159;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
4.065;215;0;99;0;0.0;19.700;1.340;6;17;0;0;100;104;100;158;100;181;100;80;80;0;0.000;3.789;0.000;0.000;17.000;1.156;0.0;0.0;0;22;4.770;5.683;10.6;0;0.0;0;0;0;0;84;99;0;0;4159;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
