"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"Steps";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
0.000;177;1212;32;38784;0.0;19.700;1.340;48;68;9;0;100;99;100;109;100;108;100;45;45;0;1.811;1.811;0.000;0.000;14.700;1.000;7.3;0.0;0;32;3.000;2.926;12.5;120;-9.7;0;0;0;0;156;99;0;0;1787;88.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;32.0;32.0;2;0;0.00;0.00;0.00;0.0;0.0
0.000;177;1211;32;38752;0.0;19.700;1.340;48;68;9;0;100;99;100;109;100;108;100;45;45;0;1.811;1.811;0.000;0.000;14.700;1.000;7.3;0.0;0;32;3.000;2.977;12.5;120;-9.7;0;0;0;0;156;99;0;0;1787;88.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;32.0;32.0;2;0;0.00;0.00;0.00;0.0;0.0
0.002;177;1203;31;37293;0.0;19.700;1.340;48;68;9;0;100;99;100;109;100;108;100;44;44;0;1.791;1.791;0.000;0.000;14.700;1.000;7.2;0.0;0;32;3.000;2.729;12.5;-10;-9.9;0;0;0;0;156;99;0;0;1787;89.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;31.0;31.0;2;0;0.00;0.00;0.00;0.0;0.0
0.068;178;1212;32;38784;0.0;19.700;1.340;48;68;9;0;100;99;100;109;100;108;100;45;45;0;1.787;1.787;0.000;0.000;14.700;1.000;7.2;0.0;0;32;3.000;2.929;12.7;0;-9.7;0;0;0;0;156;99;0;0;1789;88.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;32.0;32.0;2;0;0.00;0.00;0.00;0.0;0.0
0.138;178;1214;32;38848;0.0;19.700;1.340;48;68;9;0;100;99;100;109;100;108;100;45;45;0;1.787;1.787;0.000;0.000;14.700;1.000;7.2;0.0;0;32;3.000;3.017;12.7;0;-9.7;0;0;0;0;156;99;0;0;1789;88.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;32.0;32.0;2;0;0.00;0.00;0.00;0.0;0.0
0.269;178;1220;31;37820;0.0;19.700;1.340;48;68;9;0;100;99;100;109;100;108;100;44;44;0;1.767;1.767;0.000;0.000;14.700;1.000;7.2;0.0;0;32;3.000;2.887;12.7;70;-9.9;0;0;0;0;156;99;0;0;1789;87.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;31.0;31.0;2;0;0.00;0.00;0.00;0.0;0.0
0.269;178;1231;31;38161;0.0;19.700;1.340;48;68;9;0;100;99;100;109;100;108;100;44;44;0;1.767;1.767;0.000;0.000;14.700;1.000;7.3;0.0;0;32;3.000;2.971;12.7;120;-9.9;0;0;0;0;156;99;0;0;1789;87.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;31.0;31.0;2;0;0.00;0.00;0.00;0.0;0.0
0.336;178;1228;31;38068;0.0;19.700;1.340;48;68;9;0;100;99;100;109;100;108;100;44;44;0;1.743;1.743;0.000;0.000;14.700;1.000;7.1;0.0;0;32;3.000;3.009;12.9;120;-9.9;0;0;0;0;156;99;0;0;1789;87.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;31.0;31.0;2;0;0.00;0.00;0.00;0.0;0.0
0.403;178;1215;31;37665;0.0;19.600;1.333;48;68;9;0;100;99;100;109;100;108;100;44;44;0;1.743;1.743;0.000;0.000;14.700;1.000;7.1;0.0;0;32;3.000;2.762;12.9;-70;-9.9;0;0;0;0;156;99;0;0;1789;88.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;31.0;31.0;2;0;0.00;0.00;0.00;0.0;0.0
