"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Error #";"Error ID";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"";"";"Steps";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
0.473;23;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4110;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.607;23;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4110;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.673;23;0;99;0;0.0;15.000;1.020;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4110;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.739;23;0;99;0;0.0;15.000;1.020;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4110;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.804;23;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4110;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.869;23;0;99;0;0.0;15.000;1.020;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4110;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.935;23;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4110;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.001;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.001;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.135;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.201;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.271;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.336;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.402;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.472;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.537;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.603;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.668;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.733;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.803;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.868;24;0;99;0;0.0;15.000;1.020;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.934;24;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;-0.1;0;0;0;0;84;100;0;0;4113;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.000;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.069;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.069;25;0;99;0;0.0;15.000;1.020;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.201;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.270;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.270;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.406;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.406;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.537;25;0;99;0;0.0;15.000;1.020;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.537;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.668;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.737;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.802;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.868;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.868;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.003;25;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4112;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.068;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.139;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.204;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.273;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.339;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.407;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.470;26;0;99;0;0.0;15.000;1.020;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.538;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.606;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.671;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.737;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.807;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.807;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.938;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
4.005;26;0;99;0;0.0;14.900;1.014;7;17;0;0;100;0;100;0;0;0;0;80;80;0;0.000;0.000;0.000;0.000;0.000;0.000;0.0;0.0;0;22;0.000;0.000;0.0;0;0;0;0.0;0;0;0;0;84;99;0;0;4101;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
