"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"Steps";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
0.736;188;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4121;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.801;188;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4121;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.867;188;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4121;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
0.867;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.002;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.002;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.137;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.137;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.275;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.338;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.408;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.474;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.539;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.604;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.604;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.736;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.801;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.801;189;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4122;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
1.936;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.001;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.067;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.136;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.202;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.267;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.267;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.402;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.402;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.533;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.599;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.665;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.734;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.800;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.869;190;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4130;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
2.935;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.001;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.073;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.136;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.202;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.267;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.333;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.402;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.468;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.538;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.604;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.672;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.738;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.738;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.869;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.937;191;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4131;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
3.937;192;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4128;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
4.070;192;0;99;0;0.0;19.700;1.340;8;17;0;0;100;104;100;158;100;362;100;80;80;0;0.000;6.638;0.000;0.000;19.700;1.340;0.0;0.0;0;22;4.635;4.421;11.7;0;-0.1;0;0;0;0;84;100;0;0;4128;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;99.0;99.0;0;0;0.00;0.00;0.00;0.0;0.0
