"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Idle Target RPM";"Idle RPM Delta";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
0.537;228;1095;37;40515;0.0;13.200;0.898;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.864;13.2;0;-9.0;0;0;0;0;159;800;-295;99;1;0;1840;100.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
0.603;228;1109;37;41033;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.768;13.2;60;-9.0;0;0;0;0;159;800;-309;99;1;0;1840;99.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
0.668;229;1098;37;40626;0.0;12.900;0.878;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;31;3.000;2.772;12.9;-90;-9.0;0;0;0;0;159;800;-298;99;1;0;1841;100.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
0.733;229;1114;37;41218;0.0;12.900;0.878;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;31;3.000;3.029;12.9;-90;-9.0;0;0;0;0;159;800;-314;99;1;0;1841;99.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
0.801;229;1115;37;41255;0.0;13.100;0.891;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;31;3.000;3.120;12.9;60;-9.0;0;0;0;0;159;800;-315;99;1;0;1841;99.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
0.866;229;1105;37;40885;0.0;12.800;0.871;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.516;12.9;60;-9.0;0;0;0;0;159;800;-305;99;1;0;1841;99.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
0.936;229;1109;37;41033;0.0;13.500;0.918;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.821;13.1;10;-9.0;0;0;0;0;159;800;-309;99;1;0;1841;99.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.001;229;1115;37;41255;0.0;12.900;0.878;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;31;3.000;2.943;13.1;20;-9.0;0;0;0;0;159;800;-315;99;1;0;1841;99.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.072;229;1117;37;41329;0.0;13.300;0.905;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.873;13.1;20;-9.0;0;0;0;0;159;800;-317;99;1;0;1841;98.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.136;229;1116;37;41292;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.739;13.1;100;-9.0;0;0;0;0;159;800;-316;99;1;0;1841;98.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.203;229;1110;37;41070;0.0;13.100;0.891;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.703;13.1;20;-9.0;0;0;0;0;159;800;-310;99;1;0;1841;99.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.272;229;1103;37;40811;0.0;13.200;0.898;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.700;13.1;20;-9.0;0;0;0;0;159;800;-303;99;1;0;1841;100.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.337;229;1099;37;40663;0.0;13.200;0.898;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;31;3.000;3.179;13.1;-160;-9.0;0;0;0;0;159;800;-299;99;1;0;1841;100.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.404;229;1084;37;40108;0.0;13.200;0.898;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.143;1.143;0.000;0.000;14.700;1.000;4.1;0.0;0;30;3.000;2.935;13.1;-60;-9.0;0;0;0;0;159;800;-284;99;1;0;1841;101.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.472;229;1086;37;40182;0.0;13.100;0.891;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.868;13.1;-60;-9.0;0;0;0;0;159;800;-286;99;1;0;1841;101.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.538;229;1080;37;39960;0.0;13.100;0.891;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.143;1.143;0.000;0.000;14.700;1.000;4.1;0.0;0;30;3.000;2.771;13.1;-110;-9.0;0;0;0;0;159;800;-280;99;1;0;1841;102.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.604;229;1096;37;40552;0.0;13.200;0.898;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;3.034;13.1;70;-9.0;0;0;0;0;159;800;-296;99;1;0;1841;100.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.669;229;1101;37;40737;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.952;13.1;70;-9.0;0;0;0;0;159;800;-301;99;1;0;1841;100.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.738;230;1097;37;40589;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.806;13.2;120;-9.0;0;0;0;0;159;800;-297;99;1;0;1831;100.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.805;230;1109;37;41033;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.996;13.2;40;-9.0;0;0;0;0;159;800;-309;99;1;0;1831;99.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.870;230;1105;37;40885;0.0;13.100;0.891;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.920;13.2;40;-9.0;0;0;0;0;159;800;-305;99;1;0;1831;99.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
1.939;230;1095;37;40515;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.816;13.2;-40;-9.0;0;0;0;0;159;800;-295;99;1;0;1831;100.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.005;230;1085;37;40145;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.143;1.143;0.000;0.000;14.700;1.000;4.1;0.0;0;30;3.000;2.972;13.2;-200;-9.0;0;0;0;0;159;800;-285;99;1;0;1831;101.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.070;230;1072;37;39664;0.0;13.300;0.905;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.143;1.143;0.000;0.000;14.700;1.000;4.1;0.0;0;30;3.000;2.451;13.2;-200;-9.0;0;0;0;0;159;800;-272;99;1;0;1831;102.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.136;230;1078;38;40964;0.0;13.200;0.898;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.148;1.148;0.000;0.000;14.700;1.000;4.1;0.0;0;31;3.000;2.892;13.2;-80;-8.8;0;0;0;0;159;800;-278;99;1;0;1831;101.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
2.202;230;1087;37;40219;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.143;1.143;0.000;0.000;14.700;1.000;4.1;0.0;0;30;3.000;2.702;13.2;0;-9.0;0;0;0;0;159;800;-287;99;1;0;1831;101.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.272;230;1091;37;40367;0.0;12.800;0.871;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.143;1.143;0.000;0.000;14.700;1.000;4.2;0.0;0;31;3.000;3.015;13.2;0;-9.0;0;0;0;0;159;800;-291;99;1;0;1831;100.70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.336;230;1087;38;41306;0.0;12.800;0.871;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.148;1.148;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;3.012;13.2;50;-8.8;0;0;0;0;159;800;-287;99;1;0;1831;101.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
2.402;230;1078;37;39886;0.0;12.800;0.871;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.143;1.143;0.000;0.000;14.700;1.000;4.1;0.0;0;30;3.000;2.623;13.2;-40;-9.0;0;0;0;0;159;800;-278;99;1;0;1831;101.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.473;230;1093;37;40441;0.0;12.700;0.864;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;3.059;12.8;-40;-9.0;0;0;0;0;159;800;-293;99;1;0;1831;100.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.537;230;1095;37;40515;0.0;12.700;0.864;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;3.052;12.8;150;-9.0;0;0;0;0;159;800;-295;99;1;0;1831;100.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.605;230;1086;37;40182;0.0;12.900;0.878;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.872;12.8;-70;-9.0;0;0;0;0;159;800;-286;99;1;0;1831;101.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.674;230;1086;38;41268;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.148;1.148;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;3.007;12.8;-70;-8.8;0;0;0;0;159;800;-286;99;1;0;1831;101.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
2.738;231;1080;37;39960;0.0;12.800;0.871;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.143;1.143;0.000;0.000;14.700;1.000;4.1;0.0;0;30;3.000;2.721;13.0;-10;-9.0;0;0;0;0;159;800;-280;99;1;0;1836;102.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.804;231;1092;38;41496;0.0;12.900;0.878;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.148;1.148;0.000;0.000;14.700;1.000;4.2;0.0;0;31;3.000;3.079;13.0;70;-8.8;0;0;0;0;159;800;-292;99;1;0;1836;100.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
2.870;231;1092;37;40404;0.0;13.100;0.891;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.870;13.0;70;-9.0;0;0;0;0;159;800;-292;99;1;0;1836;100.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
2.870;231;1095;37;40515;0.0;12.800;0.871;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.942;13.0;20;-9.0;0;0;0;0;159;800;-295;99;1;0;1836;100.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.006;231;1101;38;41838;0.0;13.300;0.905;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.148;1.148;0.000;0.000;14.700;1.000;4.2;0.0;0;31;3.000;3.150;13.1;70;-8.8;0;0;0;0;159;800;-301;99;1;0;1836;100.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;38.0;38.0;2;0;0.00;0.00;0.00;0.0;0.0
3.069;231;1100;37;40700;0.0;13.100;0.891;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.810;13.1;70;-9.0;0;0;0;0;159;800;-300;99;1;0;1836;100.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.135;231;1114;37;41218;0.0;13.200;0.898;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;31;3.000;2.788;13.1;120;-9.0;0;0;0;0;159;800;-314;99;1;0;1836;98.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.203;231;1111;37;41107;0.0;13.300;0.905;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.915;13.1;120;-9.0;0;0;0;0;159;800;-311;99;1;0;1836;99.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.269;231;1101;37;40737;0.0;13.100;0.891;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.932;13.1;-20;-9.0;0;0;0;0;159;800;-301;99;1;0;1836;100.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.335;231;1107;37;40959;0.0;13.100;0.891;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;31;3.000;3.027;13.1;-20;-9.0;0;0;0;0;159;800;-307;99;1;0;1836;99.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.400;231;1095;37;40515;0.0;12.900;0.878;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.707;13.1;-20;-9.0;0;0;0;0;159;800;-295;99;1;0;1836;100.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.466;231;1103;37;40811;0.0;13.200;0.898;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.945;13.2;-60;-9.0;0;0;0;0;159;800;-303;99;1;0;1836;99.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.532;231;1105;37;40885;0.0;13.100;0.891;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;3.014;13.2;-60;-9.0;0;0;0;0;159;800;-305;99;1;0;1836;99.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.600;231;1096;37;40552;0.0;13.200;0.898;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;30;3.000;2.719;13.2;-60;-9.0;0;0;0;0;159;800;-296;99;1;0;1836;100.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.666;231;1109;37;41033;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.922;13.2;-10;-9.0;0;0;0;0;159;800;-309;99;1;0;1836;99.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.732;232;1114;37;41218;0.0;13.800;0.939;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;31;3.000;2.749;13.3;80;-9.0;0;0;0;0;159;800;-314;99;1;0;1837;98.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.798;232;1110;37;41070;0.0;12.500;0.850;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;30;3.000;2.616;13.3;80;-9.0;0;0;0;0;159;800;-310;99;1;0;1837;99.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.868;232;1107;37;40959;0.0;13.600;0.925;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.3;0.0;0;31;3.000;3.115;13.3;-80;-9.0;0;0;0;0;159;800;-307;99;1;0;1837;99.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.933;232;1091;37;40367;0.0;13.000;0.884;39;107;1;0;100;100;100;100;100;100;100;16;16;0;1.143;1.143;0.000;0.000;14.700;1.000;4.2;0.0;0;31;3.000;2.761;13.3;70;-9.0;0;0;0;0;159;800;-291;99;1;0;1837;101.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
3.998;232;1098;37;40626;0.0;13.300;0.905;39;107;1;0;100;100;100;100;100;100;100;17;17;0;1.155;1.155;0.000;0.000;14.700;1.000;4.2;0.0;0;31;3.000;2.946;13.1;70;-9.0;0;0;0;0;159;800;-298;99;1;0;1837;100.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;37.0;37.0;2;0;0.00;0.00;0.00;0.0;0.0
